1771,Hannah Bardell,341,3,2,2,8,25617
1772,Damian Timson,341,3,2,2,2,12182
1773,Caitlin Kane,341,3,2,2,1,11915
1774,Charles Dundas,341,3,2,2,5,3457
1775,Cameron Glasgow,341,3,2,2,7,1421
1776,Nia Griffith,342,44,1,1,1,16125
1777,Tamara Reay,342,44,1,1,2,11455
1778,Mari Arthur,342,44,1,1,4,7048
1779,Susan Boucher,342,44,1,1,3,3605
1780,Jane Hunt,343,31,6,3,2,27954
1781,Stuart Brady,343,31,6,3,1,20785
1782,Ian Sharpe,343,31,6,3,5,4153
1783,Wes Walton,343,31,6,3,7,1504
1784,Sally Boon,343,31,6,3,6,235
1785,Victoria Atkins,344,30,6,3,2,38021
1786,Ellie Green,344,30,6,3,1,9153
1787,Ross Pepper,344,30,6,3,5,4114
1788,Peter Hill,344,30,6,3,9,1044
1789,Philip Dunne,345,55,4,3,2,32185
1790,Heather Kidd,345,55,4,3,5,8537
1791,Kuldip Sahota,345,55,4,3,1,7591
1792,Hilary  Wendt,345,55,4,3,7,1912
1793,Sarah Owen,346,20,9,3,1,23496
1794,Jeet Bains,346,20,9,3,2,14249
1795,Linda Jack,346,20,9,3,5,2063
1796,Sudhir Sharma,346,20,9,3,3,1215
1797,Simon Hall,346,20,9,3,7,771
1798,Yasin Reham,346,20,9,3,6,646
1799,Serena Laidley,346,20,9,3,36,149
1800,Rachel Hopkins,347,20,9,3,1,21787
1801,Parvez Akhtar,347,20,9,3,2,13031
1802,Gavin Shuker,347,20,9,3,6,3893
1803,Garry Warren,347,20,9,3,3,1601
1804,Ben Foley,347,20,9,3,7,995
1805,Mohammed Ashraf,347,20,9,3,6,489
1806,John French,347,20,9,3,60,268
1807,David Rutley,348,48,5,3,2,28292
1808,Neil  Puttick,348,48,5,3,1,17581
1809,Neil  Christian,348,48,5,3,5,5684
1810,James Booth,348,48,5,3,7,2310
1811,Theresa May,349,33,3,3,2,32620
1812,Joshua Reynolds,349,33,3,3,5,13774
1813,Patrick McDonald,349,33,3,3,1,7882
1814,Emily Tomalin,349,33,3,3,7,2216
1815,Helen Grant,350,11,3,3,2,31220
1816,Dan Wilkinson,350,11,3,3,1,9448
1817,James Willis,350,11,3,3,5,8482
1818,Stuart Jeffery,350,11,3,3,7,2172
1819,Yolande Kenward,350,11,3,3,6,358
1820,Yvonne Fovargue,351,6,5,3,1,19954
1821,Nick King,351,6,5,3,2,15214
1822,Ross Wright,351,6,5,3,3,5817
1823,John Skipworth,351,6,5,3,5,2108
1824,Sheila  Shaw,351,6,5,3,7,1166
1825,John Whittingdale,352,17,9,3,2,36304
1826,Stephen  Capper,352,17,9,3,1,6263
1827,Colin Baldy,352,17,9,3,5,5990
1828,Janet Band,352,17,9,3,7,1851
1829,Lucy Powell,353,6,5,3,14,36823
1830,Shaden Jaradat,353,6,5,3,2,7734
1831,John Bridges,353,6,5,3,5,3420
1832,Sarah Chadwick,353,6,5,3,3,2335
1833,Melanie  Horrocks,353,6,5,3,7,1870
1834,Dennis Leech,353,6,5,3,55,107
1835,Afzal Khan,354,6,5,3,1,34583
1836,Sebastian  Lowe,354,6,5,3,2,4244
1837,Jackie Pearcey,354,6,5,3,5,2448
1838,Eliza  Tyrrell,354,6,5,3,7,1697
1839,Lesley  Kaya,354,6,5,3,3,1573
1840,Jeff Smith,355,6,5,3,1,35902
1841,John Leech,355,6,5,3,5,7997
1842,Shengke Zhi,355,6,5,3,2,5820
1843,Lucy Bannister,355,6,5,3,7,1968
1844,Stephen  Ward,355,6,5,3,3,1308
1845,Ben Bradley,356,10,6,3,2,31484
1846,Sonya Ward,356,10,6,3,1,15178
1847,Sarah Brown,356,10,6,3,5,1626
1848,Sid Pepper,356,10,6,3,6,527
1849,Stephen Harvey,356,10,6,3,6,458
1850,Flick Drummond,357,4,3,3,2,35271
1851,Lewis North,357,4,3,3,5,11716
1852,Matt Bunday,357,4,3,3,1,5644
1853,Malcolm Wallace,357,4,3,3,7,2198
1854,Saqib Bhatti,358,5,4,3,2,34358
1855,Teresa  Beddis,358,5,4,3,1,11522
1856,Laura McCarthy,358,5,4,3,5,5614
1857,Steve Caudwell,358,5,4,3,7,2667
1858,Gerald Jones,359,28,1,1,1,16913
1859,Sara Jones,359,28,1,1,2,6307
1860,Colin Jones,359,28,1,1,3,3604
1861,Mark Evans,359,28,1,1,4,2446
1862,David Hughes,359,28,1,1,6,1860
1863,Brendan D'Cruz,359,28,1,1,5,1116
1864,Nadine Dorries,360,20,9,3,2,38692
1865,Rhiannon  Meades,360,20,9,3,1,14028
1866,Rachel McGann,360,20,9,3,5,8171
1867,Gareth Ellis,360,20,9,3,7,2478
1868,Alan Victor,360,20,9,3,6,812
1869,Ann Kelly,360,20,9,3,9,536
1870,Pauline Latham,361,7,6,3,2,29027
1871,Emma Monkman,361,7,6,3,1,13642
1872,Felix Dodds,361,7,6,3,5,4756
1873,Sue MacFarlane,361,7,6,3,7,1931
1874,Andy McDonald,362,52,12,3,1,17207
1875,Ruth Betson,362,52,12,3,2,8812
1876,Antony High,362,52,12,3,6,4548
1877,Faye Clements,362,52,12,3,3,2168
1878,Thomas Crawford,362,52,12,3,5,816
1879,Hugh Alberti,362,52,12,3,7,546
1880,Simon Clarke,363,52,12,3,2,28135
1881,Lauren Dingsdale,363,52,12,3,1,16509
1882,Jemma Joy,363,52,12,3,5,1953
1883,Sophie Brown,363,52,12,3,7,1220
1884,Michael Tomlinson,364,32,10,3,2,29548
1885,Vikki Slade,364,32,10,3,5,14650
1886,Joanne Oldale,364,32,10,3,1,3402
1887,Natalie  Carswell,364,32,10,3,7,1330
1888,Owen Thompson,365,3,2,2,8,20033
1889,Danielle Rowley,365,3,2,2,1,14328
1890,Rebecca  Fraser,365,3,2,2,2,10467
1891,Steve Arrundale,365,3,2,2,5,3393
1892,George Freeman,366,36,9,3,2,35051
1893,Adrian Heald,366,36,9,3,1,12457
1894,Steffan Aquarone,366,36,9,3,5,7739
1895,P J O'Gorman,366,36,9,3,6,939
1896,Mims Davies,367,9,3,3,2,33455
1897,Robert Eggleston,367,9,3,3,5,15258
1898,Gemma Bolton,367,9,3,3,1,11218
1899,Deanna Nicholson,367,9,3,3,7,2234
1900,Baron Von Thunderclap,367,9,3,3,9,550
1901,Brett Mortensen,367,9,3,3,43,47
1902,Francie Molloy,368,21,11,4,19,20473
1903,Keith Buchanan,368,21,11,4,16,10936
1904,Denise Johnston,368,21,11,4,20,6384
1905,Mel Boyle,368,21,11,4,17,3526
1906,Neil Richardson,368,21,11,4,18,2611
1907,Conor  Rafferty,368,21,11,4,6,690
1908,Nigel Huddleston,369,37,4,3,2,37426
1909,Helen Russell,369,37,4,3,1,9408
1910,Margaret Rowley,369,37,4,3,5,6474
1911,Sue Howarth,369,37,4,3,7,2177
1912,Barmy Lord Brockman,369,37,4,3,9,638
1913,Ben Everitt,370,12,3,3,2,30938
1914,Charlynne Pullen,370,12,3,3,1,24683
1915,Aisha Mir,370,12,3,3,5,4991
1916,Catherine Rose,370,12,3,3,7,1931
1917,Iain Stewart,371,12,3,3,2,32011
1918,Hannah O'Neill,371,12,3,3,1,25067
1919,Saleyha Ahsan,371,12,3,3,5,4688
1920,Alan Francis,371,12,3,3,7,1495
1921,Stephen Fulton,371,12,3,3,6,539
1922,Amarachi Ogba,371,12,3,3,26,207
1923,Siobhain McDonagh,372,14,7,3,1,27964
1924,Toby Williams,372,14,7,3,2,11482
1925,Luke Taylor,372,14,7,3,5,3717
1926,Jeremy Maddocks,372,14,7,3,3,1202
1927,Pippa Maslin,372,14,7,3,7,1160
1928,Des Coke,372,14,7,3,26,216
1929,Paul Beresford,373,50,3,3,2,31656
1930,Paul Kennedy,373,50,3,3,5,19615
1931,Brian Bostock,373,50,3,3,1,2965
1932,Lisa Scott-Conte,373,50,3,3,7,1874
1933,Robin Horsley,373,50,3,3,6,536
1934,Geoffrey Cox,373,50,3,3,27,464
1935,David T. C. Davies,374,28,1,1,2,26160
1936,Yvonne Murphy,374,28,1,1,1,16178
1937,Alison Willott,374,28,1,1,5,4909
1938,Ian Chandler,374,28,1,1,7,1353
1939,Hugh Kocan,374,28,1,1,4,1182
1940,Martyn Ford,374,28,1,1,6,435
1941,Craig Williams,375,34,1,1,2,20020
1942,Kishan Devani,375,34,1,1,5,7882
1943,Kait Duerden,375,34,1,1,1,5585
1944,Gwyn Evans,375,34,1,1,39,727
1945,Douglas Ross,376,3,2,2,2,22112
1946,Laura Mitchell,376,3,2,2,8,21599
1947,Jo Kirby,376,3,2,2,1,2432
1948,Fiona Campbell Trevor,376,3,2,2,5,2269
1949,Rob Scorer,376,3,2,2,27,413
1950,David Morris,377,27,5,3,2,23925
1951,Lizzi Collinge,377,27,5,3,1,17571
1952,Owen  Lambert,377,27,5,3,5,2328
1953,Chloe  Buckley,377,27,5,3,7,938
1954,Darren  Clifford,377,27,5,3,6,548
1955,Andrea Jenkyns,378,19,8,3,2,29424
1956,Deanne  Ferguson,378,19,8,3,1,18157
1957,Craig Dobson,378,19,8,3,5,2285
1958,Chris Bell,378,19,8,3,7,1107
1959,Dan  Woodlock,378,19,8,3,12,957
1960,Marion Fellows,379,3,2,2,8,20622
1961,Angela  Feeney,379,3,2,2,1,14354
1962,Meghan Gallacher,379,3,2,2,2,7150
1963,Christopher  Wilson,379,3,2,2,5,1675
1964,Neil Wilson,379,3,2,2,27,619
1965,Angus Brendan MacNeil,380,3,2,2,8,6531
1966,Alison MacCorquodale ,380,3,2,2,1,4093
1967,Jennifer Ross,380,3,2,2,2,3216
1968,Neil Mitchison,380,3,2,2,5,637
1969,Christina Rees,381,1,1,1,14,15920
1970,Jon Burns,381,1,1,1,2,10283
1971,Daniel Williams,381,1,1,1,4,4495
1972,Simon Briscoe,381,1,1,1,3,3184
1973,Adrian Kingston-Jones,381,1,1,1,5,1485
1974,Megan Lloyd,381,1,1,1,7,728
1975,Philip Rogers,381,1,1,1,6,594
1976,Carl Williams,381,1,1,1,13,67
1977,Robert Jenrick,382,10,6,3,2,34660
1978,James Baggaley,382,10,6,3,1,12844
1979,David Watts,382,10,6,3,5,5308
1980,Jay Henderson,382,10,6,3,7,1950
1981,Laura Farris,383,33,3,3,2,34431
1982,Lee Dillon,383,33,3,3,5,18384
1983,James Wilder,383,33,3,3,1,4404
1984,Steve Masters,383,33,3,3,7,2454
1985,Ben Holden-Crowther,383,33,3,3,6,325
1986,Aaron Bell,384,39,4,3,2,23485
1987,Carl Greatbatch,384,39,4,3,1,16039
1988,Nigel Jones,384,39,4,3,5,2361
1989,Jason Cooper,384,39,4,3,3,1921
1990,Carl Johnson,384,39,4,3,7,933
1991,Chi Onwurah,385,29,12,3,1,21568
1992,Emily Payne,385,29,12,3,2,9290
1993,Ali Avaei,385,29,12,3,5,2709
1994,Mark Griffin,385,29,12,3,3,2542
1995,Tay Pitman,385,29,12,3,7,1365
1996,Nicholas Brown,386,29,12,3,1,26049
1997,Robin Gwynn,386,29,12,3,2,10586
1998,Wendy Taylor,386,29,12,3,5,4535
1999,Nick Hartley,386,29,12,3,7,2195
2000,Catherine McKinnell,387,29,12,3,1,21354
2001,Mark Lehain,387,29,12,3,2,15589
2002,Nicholas Cott,387,29,12,3,5,4357
2003,Richard Ogden,387,29,12,3,3,4331
2004,Alistair Ford,387,29,12,3,7,1368
2005,Julian Lewis,388,4,3,3,2,32769
2006,Julie Hope,388,4,3,3,1,7518
2007,Bob Johnston,388,4,3,3,5,7390
2008,Nicola Jolly,388,4,3,3,7,2434
2009,Andrew Knight,388,4,3,3,23,675
2010,Desmond Swayne,389,4,3,3,2,32113
2011,Jack Davies,389,4,3,3,5,7710
2012,Jo Graham,389,4,3,3,1,6595
2013,Nick Bubb,389,4,3,3,7,3888
2014,Jessica Morden,390,28,1,1,1,16125
2015,Mark Brown,390,28,1,1,2,14133
2016,Julie Price,390,28,1,1,3,2454
2017,Mike Hamilton,390,28,1,1,5,2121
2018,Cameron Wixcey,390,28,1,1,4,872
2019,Peter Varley,390,28,1,1,7,577
2020,Ruth Jones,391,28,1,1,1,18977
2021,Matthew Evans,391,28,1,1,2,18075
2022,Ryan Jones,391,28,1,1,5,2565
2023,Cameron Edwards,391,28,1,1,3,1727
2024,Jonathan Clark,391,28,1,1,4,1187
2025,Amelia Womack,391,28,1,1,7,902
2026,Mickey Brady,392,21,11,4,19,20287
2027,William Irwin,392,21,11,4,16,11000
2028,Pete Byrne,392,21,11,4,20,9449
2029,Jackie Coade,392,21,11,4,17,4211
2030,Sam Nicholson,392,21,11,4,18,4204
2031,Martin Kelly,392,21,11,4,21,1628
2032,Anne Marie Morris,393,45,10,3,2,29190
2033,Martin Wrigley,393,45,10,3,5,11689
2034,James Osben,393,45,10,3,1,9329
2035,Megan Debenham,393,45,10,3,7,1508
2036,David Halpin,393,45,10,3,6,840
2037,Yvette Cooper,394,19,8,3,1,18297
2038,Andrew Lee,394,19,8,3,2,17021
2039,Deneice Florence-Jukes,394,19,8,3,3,8032
2040,Tom Gordon,394,19,8,3,5,3147
2041,Laura Walker,394,19,8,3,12,1762
2042,Michael Ellis,395,49,6,3,2,21031
2043,Sally Keeble,395,49,6,3,1,15524
2044,Martin Sawyer,395,49,6,3,5,2031
2045,Katherine Pate,395,49,6,3,7,953
2046,Andrew Lewer,396,49,6,3,2,20914
2047,Gareth Eales,396,49,6,3,1,16217
2048,Jill Hope,396,49,6,3,5,2482
2049,Scott Mabbutt,396,49,6,3,7,1222
2050,Ian Paisley,397,21,11,4,16,20860
2051,Robin Swann,397,21,11,4,18,8139
2052,Patricia  O'Lynn,397,21,11,4,17,6231
2053,Cara McShane,397,21,11,4,19,5632
2054,Margaret Anne McKillop,397,21,11,4,20,2943
2055,Stephen  Palmer,397,21,11,4,6,246
2056,Patricia Gibson,398,3,2,2,8,23376
2057,David Rocks,398,3,2,2,2,14855
2058,Cameron Gilmore,398,3,2,2,1,6702
2059,Louise  Young,398,3,2,2,5,2107
2060,David Nairn,398,3,2,2,7,1114
2061,Scott Mann,399,41,10,3,2,30671
2062,Danny Chambers,399,41,10,3,5,15919
2063,Joy Bassett,399,41,10,3,1,4516
2064,Elmars Liepins,399,41,10,3,10,572
2065,Selaine Saxby,400,45,10,3,2,31479
2066,Alex White,400,45,10,3,5,16666
2067,Finola O'Neill,400,45,10,3,1,5097
2068,Robbie Mack,400,45,10,3,7,1759
2069,Steve Cotten,400,45,10,3,6,580
2070,Simon Hoare,401,32,10,3,2,35705
2071,David Chadwick,401,32,10,3,5,11404
2072,Pat Osborne,401,32,10,3,1,6737
2073,Ken Huggins,401,32,10,3,7,2261
2074,Stephen Farry,402,21,11,4,17,18358
2075,Alex Easton,402,21,11,4,16,15390
2076,Alan Chambers,402,21,11,4,18,4936
2077,Matthew Robinson,402,21,11,4,2,1959
2078,Kevan Jones,403,26,12,3,1,18639
2079,Ed Parson,403,26,12,3,2,13897
2080,Peter Telford,403,26,12,3,3,4693
2081,Craig Martin,403,26,12,3,5,2879
2082,Derek Morse,403,26,12,3,7,1126
2083,Ken Rollings,403,26,12,3,6,961
2084,Richard Fuller,404,20,9,3,2,38443
2085,Julian  Vaughan,404,20,9,3,1,14160
2086,Daniel  Norton,404,20,9,3,5,7999
2087,Adam Zerny,404,20,9,3,6,2525
2088,Philippa  Fleming,404,20,9,3,7,1891
2089,Stephen Barclay,405,42,9,3,2,38423
2090,Diane Boyd,405,42,9,3,1,8430
2091,Rupert  Moss-Eccardt,405,42,9,3,5,4298
2092,Ruth Johnson,405,42,9,3,7,1813
2093,Lee Rowley,406,7,6,3,2,28897
2094,Chris Peace,406,7,6,3,1,16021
2095,Ross Shipman,406,7,6,3,5,3021
2096,Frank Adlington-Stringer,406,7,6,3,7,1278
2097,Wendy Chamberlain,407,3,2,2,5,19763
2098,Stephen Gethins,407,3,2,2,8,18447
2099,Tony Miklinski,407,3,2,2,2,5961
2100,Wendy Haynes,407,3,2,2,1,1707
2101,Ranil Jayawardena,408,4,3,3,2,35280
2102,Graham Cockarill,408,4,3,3,5,15069
2103,Barry Jones,408,4,3,3,1,5760
2104,Culann Walsh,408,4,3,3,7,1754
2105,Tony Durrant,408,4,3,3,6,831
2106,Alan Hope,408,4,3,3,9,576
2107,Oliver Heald,409,38,9,3,2,31293
2108,Kelley Green,409,38,9,3,1,13104
2109,Amy Finch,409,38,9,3,5,8563
2110,Tim Lee,409,38,9,3,7,2367
2111,Jacob Rees-Mogg,410,18,10,3,2,28360
2112,Mark Huband,410,18,10,3,1,13631
2113,Nick Coates,410,18,10,3,5,12422
2114,Fay Whitfield,410,18,10,3,7,1423
2115,Shaun Hughes,410,18,10,3,6,472
2116,Bill Wiggin,411,37,4,3,2,32158
2117,Philip Howells,411,37,4,3,5,7302
2118,Joe Wood,411,37,4,3,1,6804
2119,Ellie Chowns,411,37,4,3,7,4769
2120,Duncan Baker,412,36,9,3,2,29792
2121,Karen Ward,412,36,9,3,5,15397
2122,Emma Corlett,412,36,9,3,1,3895
2123,Harry  Gwynne,412,36,9,3,3,1739
2124,Owen Paterson,413,55,4,3,2,35444
2125,Graeme Currie,413,55,4,3,1,12495
2126,Helen Morgan,413,55,4,3,5,5643
2127,John Adams,413,55,4,3,7,1790
2128,Robert  Jones,413,55,4,3,61,1141
2129,Liam Fox,414,18,10,3,2,32801
2130,Hannah Young,414,18,10,3,1,15265
2131,Ashley Cartman,414,18,10,3,5,11051
2132,Phil Neve,414,18,10,3,7,2938
2133,Justin Tomlinson,415,47,10,3,2,32584
2134,Kate Linnegar,415,47,10,3,1,16413
2135,Katie Critchlow,415,47,10,3,5,4408
2136,Andy Bentley,415,47,10,3,7,1710
2137,Roger Gale,416,11,3,3,2,30066
2138,Coral Jones,416,11,3,3,1,12877
2139,Angie Curwen,416,11,3,3,5,3439
2140,Rob Edwards,416,11,3,3,7,1796
2141,Mary Glindon,417,29,12,3,1,25051
2142,Dean Carroll,417,29,12,3,2,15490
2143,Andrew Husband,417,29,12,3,3,5254
2144,Christopher Boyle,417,29,12,3,5,3241
2145,John Buttery,417,29,12,3,7,1393
2146,Craig Tracey,418,54,4,3,2,30249
2147,Claire Breeze,418,54,4,3,14,12293
2148,Richard Whelan,418,54,4,3,5,2069
2149,James Platt,418,54,4,3,7,1303
2150,Shailesh Vara,419,42,9,3,2,40307
2151,Cathy Cordiner-Achenbach,419,42,9,3,1,14324
2152,Bridget Smith,419,42,9,3,5,6881
2153,Nicola Day,419,42,9,3,7,3021
2154,Richard Holden,420,26,12,3,2,19990
2155,Laura Pidcock,420,26,12,3,1,18846
2156,John Wolstenholme,420,26,12,3,3,3193
2157,Michael Peacock,420,26,12,3,5,2831
2158,Watts Stelling,420,26,12,3,6,1216
2159,David Sewell,420,26,12,3,7,1173
2160,David Lindsay,420,26,12,3,6,414
2161,Kit Malthouse,421,4,3,3,2,36591
2162,Luigi Gregori,421,4,3,3,5,10283
2163,Liz Bell,421,4,3,3,1,9327
2164,Lance Mitchell,421,4,3,3,7,2717
2165,Andrew Bridgen,422,31,6,3,2,33811
2166,Terri Eynon,422,31,6,3,1,13411
2167,Grahame Hudson,422,31,6,3,5,3614
2168,Carl Benfield,422,31,6,3,7,2478
2169,Edward Nudd,422,31,6,3,6,367
2170,Dan Liddicott,422,31,6,3,41,140
2171,James Wild,423,36,9,3,2,30627
2172,Jo Rust,423,36,9,3,1,10705
2173,Rob Colwell,423,36,9,3,5,3625
2174,Andrew  De Whalley,423,36,9,3,7,1645
2175,James Gray,424,47,10,3,2,32373
2176,Brian Mathew,424,47,10,3,5,14747
2177,Jon Fisher,424,47,10,3,1,5699
2178,Bonnie Jackson,424,47,10,3,7,1939
2179,Chloe Smith,425,36,9,3,2,23397
2180,Karen Davis,425,36,9,3,1,18659
2181,Dave Thomas,425,36,9,3,5,2663
2182,Adrian Holmes,425,36,9,3,7,1078
2183,David Moreland,425,36,9,3,27,488
2184,Clive Lewis,426,36,9,3,1,27766
2185,Mike Spencer,426,36,9,3,2,15006
2186,James Wright,426,36,9,3,5,4776
2187,Catherine  Rowett,426,36,9,3,7,2469
2188,Sandy Gilchrist,426,36,9,3,3,1656
2189,Nadia Whittome,427,10,6,3,1,25735
2190,Victoria Stapleton,427,10,6,3,2,8342
2191,Robert Swift,427,10,6,3,5,1954
2192,Chris Leslie,427,10,6,3,33,1447
2193,Damian Smith,427,10,6,3,3,1343
2194,Michelle Vacciana,427,10,6,3,7,1183
2195,Alex Norris,428,10,6,3,14,17337
2196,Stuart Bestwick,428,10,6,3,2,12847
2197,Julian Carter,428,10,6,3,3,2686
2198,Christina Morgan-Danvers,428,10,6,3,5,1582
2199,Andrew Jones,428,10,6,3,7,868
2200,Lilian Greenwood,429,10,6,3,1,26586
2201,Marc Nykolyszyn,429,10,6,3,2,14018
2202,Barry Holliday,429,10,6,3,5,3935
2203,John Lawson,429,10,6,3,3,2012
2204,Cath Sutherland,429,10,6,3,7,1583
2205,Marcus Jones,430,54,4,3,2,27390
2206,Zoe Mayou,430,54,4,3,1,14246
2207,Richard Brighton-Knight,430,54,4,3,5,1862
2208,Keith Kondakor,430,54,4,3,7,1692
2209,John Nicolson,431,3,2,2,8,26882
2210,Luke Graham,431,3,2,2,2,22384
2211,Lorna Robertson,431,3,2,2,1,4961
2212,Iliyan Stefanov ,431,3,2,2,5,3204
2213,Stuart Martin,431,3,2,2,27,382
2214,Chris Elmore,432,28,1,1,1,17602
2215,Sadie Vidal,432,28,1,1,2,9797
2216,Christine Roach,432,28,1,1,3,2991
2217,Luke Fletcher,432,28,1,1,4,2919
2218,Anita Davies,432,28,1,1,5,1460
2219,Tom Muller,432,28,1,1,7,621
2220,James Brokenshire,433,14,7,3,2,29786
2221,David Tingle,433,14,7,3,1,10834
2222,Simone Reynolds,433,14,7,3,5,3822
2223,Matt Browne,433,14,7,3,7,1477
2224,Carol Valinejad,433,14,7,3,26,226
2225,Debbie Abrahams,434,6,5,3,1,20088
2226,Tom Lord,434,6,5,3,2,18589
2227,Paul Brierley,434,6,5,3,3,2980
2228,Sam Al-Hamdani,434,6,5,3,5,2423
2229,Paul  Errock,434,6,5,3,62,1073
2230,Wendy  Olsen,434,6,5,3,7,778
2231,Amoy Lindo,434,6,5,3,6,233
2232,Jim McMahon,435,6,5,3,14,24579
2233,Kirsty  Finlayson,435,6,5,3,2,13452
2234,Helen Formby,435,6,5,3,3,3316
2235,Garth Harkness,435,6,5,3,5,1484
2236,Dan Jerrome,435,6,5,3,7,681
2237,Debbie Cole,435,6,5,3,62,533
2238,Anthony Prince,435,6,5,3,27,389
2239,Alistair Carmichael,436,3,2,2,5,10381
2240,Robert Leslie,436,3,2,2,8,7874
2241,Jennifer Fairbairn,436,3,2,2,2,2287
2242,Coilla Drake,436,3,2,2,1,1550
2243,Robert Smith,436,3,2,2,3,900
2244,David Barnard,436,3,2,2,6,168
2245,Gareth Bacon,437,14,7,3,2,30882
2246,Simon Jeal,437,14,7,3,1,8504
2247,Allan Tweddle,437,14,7,3,5,7552
2248,Karen Wheller,437,14,7,3,7,1783
2249,Anneliese Dodds,438,13,3,3,14,28135
2250,Louise Staite,438,13,3,3,2,10303
2251,Alistair Fernie,438,13,3,3,5,6884
2252,David Williams,438,13,3,3,7,2392
2253,Roger Carter,438,13,3,3,3,1146
2254,David Henwood,438,13,3,3,6,238
2255,Chaka Artwell,438,13,3,3,6,143
2256,Phil Taylor,438,13,3,3,6,118
2257,Layla Moran,439,13,3,3,5,31340
2258,James Fredrickson,439,13,3,3,2,22397
2259,Rosie Sourbut,439,13,3,3,1,4258
2260,Allison Wild,439,13,3,3,3,829
2261,Gavin Newlands,440,3,2,2,8,23353
2262,Alison Taylor,440,3,2,2,1,11451
2263,Julie Pirone,440,3,2,2,2,11217
2264,Ross  Stalker,440,3,2,2,5,3661
2265,Mhairi Black,441,3,2,2,8,21637
2266,Moira Ramage ,441,3,2,2,1,10958
2267,Mark Dougan,441,3,2,2,2,7571
2268,Jack Clark,441,3,2,2,5,2918
2269,Andrew Stephenson,442,27,5,3,2,24076
2270,Azhar Ali,442,27,5,3,1,17890
2271,Gordon Lishman,442,27,5,3,5,1548
2272,Clare  Hales,442,27,5,3,7,678
2273,John  Richardson,442,27,5,3,6,268
2274,Miriam Cates,443,15,8,3,2,23688
2275,Francyne Johnson,443,15,8,3,1,16478
2276,Hannah Kitching,443,15,8,3,5,5054
2277,John Booker,443,15,8,3,3,4300
2278,Neil Hudson,444,16,5,3,2,28875
2279,Sarah Williams,444,16,5,3,14,10356
2280,Matthew Severn,444,16,5,3,5,5364
2281,Ali Ross,444,16,5,3,7,2159
2282,Jonathan Davies,444,16,5,3,63,1070
2283,Pete Wishart,445,3,2,2,8,27362
2284,Angus Forbes,445,3,2,2,2,19812
2285,Peter Barrett,445,3,2,2,5,3780
2286,Angela Bretherton,445,3,2,2,1,2471
2287,Stuart Powell,445,3,2,2,3,651
2288,Paul Bristow,446,42,9,3,2,22334
2289,Lisa Forbes,446,42,9,3,1,19754
2290,Beki Sellick,446,42,9,3,5,2334
2291,Mike Greene,446,42,9,3,3,2127
2292,Joseph Wells,446,42,9,3,7,728
2293,Luke Ferguson,446,42,9,3,6,260
2294,Tom Rogers,446,42,9,3,26,151
2295,The Very Raving Mr P,446,42,9,3,9,113
2296,Johnny Mercer,447,45,10,3,2,26831
2297,Charlotte Holloway,447,45,10,3,14,13934
2298,Sarah Martin,447,45,10,3,5,2301
2299,Ewan Melling Flavell,447,45,10,3,7,1173
2300,Luke Pollard,448,45,10,3,14,25461
2301,Rebecca Smith,448,45,10,3,2,20704
2302,Ann Widdecombe,448,45,10,3,3,2909
2303,Graham Reed,448,45,10,3,5,2545
2304,James Ellwood,448,45,10,3,7,1557
2305,Alex Davies-Jones,449,28,1,1,1,17381
2306,Sam Trask,449,28,1,1,2,11494
2307,Fflur Elin,449,28,1,1,4,4990
2308,Steve Bayliss,449,28,1,1,3,2917
2309,Mike Powell,449,28,1,1,6,1792
2310,Sue Prior,449,28,1,1,6,337
2311,Jonathan Bishop,449,28,1,1,6,149
2312,Robert Syms,450,32,10,3,2,29599
2313,Sue Aitkenhead,450,32,10,3,14,10483
2314,Victoria Collins,450,32,10,3,5,7819
2315,Barry Harding-Rathbone,450,32,10,3,7,1702
2316,David Young,450,32,10,3,6,848
2317,Apsana Begum,451,14,7,3,1,38660
2318,Sheun Oke,451,14,7,3,2,9756
2319,Andrew Cregan,451,14,7,3,5,8832
2320,Neil Jameson,451,14,7,3,7,2159
2321,Catherine Cui,451,14,7,3,3,1493
2322,Andy Erlam,451,14,7,3,6,376
2323,Penny Mordaunt,452,4,3,3,2,28172
2324,Amanda Martin,452,4,3,3,1,12392
2325,Antonia Harrison,452,4,3,3,5,3419
2326,Lloyd Day,452,4,3,3,7,1304
2327,George Madgwick,452,4,3,3,6,623
2328,Stephen Morgan,453,4,3,3,1,23068
2329,Donna Jones,453,4,3,3,2,17705
2330,Gerald Vernon-Jackson,453,4,3,3,5,5418
2331,John Kennedy,453,4,3,3,3,994
2332,Steven George,453,4,3,3,49,240
2333,Stephen Crabb,454,44,1,1,2,21381
2334,Philippa Thompson,454,44,1,1,1,16319
2335,Cris Tomos,454,44,1,1,4,2776
2336,Thomas Hughes,454,44,1,1,5,1943
2337,Mark Hendrick,455,27,5,3,14,20870
2338,Michele Scott,455,27,5,3,2,8724
2339,Rob Sherratt,455,27,5,3,3,1799
2340,Neil Darby,455,27,5,3,5,1737
2341,Michael Welton,455,27,5,3,7,660
2342,Stuart Andrew,456,19,8,3,2,26453
2343,Jane Aitchison,456,19,8,3,1,22936
2344,Ian Dowling,456,19,8,3,5,3088
2345,Quinn Daley,456,19,8,3,7,894
2346,Bob Buxton,456,19,8,3,12,844
2347,Fleur Anderson,457,14,7,3,1,22780
